RoomsCount;TotalArea;FloorType;WallType;RepairType;BuildingAge;BalconyBlockPresence;ElevatorPresence;BanksCount;BarsCount;KindergartensCount;FillingStationsCount;CafesCount;CinemasCount;SubwayStationcCount;ClothingStoresCount;PublicTransportStopsCount;CulturalParksCount;PizzeriasCount;ChildsClinicsCount;PostOfficesCount;DentalClinicsCount;GroceryStoresCount;ShoppingMallsCount;UniversitiesCount;SchoolsCount;Value
2;66,2;Не первый и не последний;Монолитные;Косметический ремонт;5;Да;Нет;13;4;7;3;4;1;0;20;6;1;4;7;2;16;15;4;0;10;5410000
2;76,5;Не первый и не последний;Монолитные;Без ремонта;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;5860500
3;84,9;Не первый и не последний;Монолитные;Без ремонта;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;5400000
3;106,5;Не первый и не последний;Монолитные;Без ремонта;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;7000000
3;94,9;Не первый и не последний;Монолитные;Без ремонта;6;Да;Нет;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;7876000
3;69;Не первый и не последний;Кирпичные;Дизайнерский ремонт;6;Да;Да;6;1;8;2;2;1;1;5;3;1;1;2;1;9;13;7;0;5;5200000
1;46;Не первый и не последний;Кирпичные;Дизайнерский ремонт;6;Да;Да;4;3;5;3;0;0;0;4;2;0;2;0;1;4;7;6;18;1;3150000
1;43;Последний;Кирпичные;Дизайнерский ремонт;6;Да;Да;13;4;5;3;4;1;0;14;6;1;2;7;2;16;13;4;0;10;4000000
2;65;Не первый и не последний;Монолитные;Дизайнерский ремонт;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;6200000
2;77;Не первый и не последний;Монолитные;Дизайнерский ремонт;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;6500000
3;86,5;Не первый и не последний;Монолитные;Дизайнерский ремонт;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;8000000
1;34;Не первый и не последний;Кирпичные;Евроремонт;6;Да;Да;4;1;11;4;0;0;0;3;6;0;1;1;2;3;13;1;0;7;2680000
2;50;Последний;Кирпичные;Евроремонт;6;Да;Да;4;1;11;4;0;0;0;3;6;0;1;1;2;3;13;1;0;7;4300000
2;51,1;Не первый и не последний;Кирпичные;Евроремонт;6;Да;Да;20;9;7;4;10;1;3;25;18;6;0;8;2;19;12;6;11;4;5090000
1;42,6;Последний;Монолитные;Евроремонт;6;Да;Да;3;1;1;1;0;0;0;3;3;1;1;0;1;3;3;0;0;1;2950000
2;64,3;Последний;Монолитные;Евроремонт;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;10500000
2;53,1;Не первый и не последний;Кирпичные;Косметический ремонт;6;Да;Да;4;2;4;3;0;0;0;3;2;0;2;0;1;3;6;4;18;1;3900000
2;49,4;Не первый и не последний;Кирпичные;Косметический ремонт;6;Да;Да;4;1;11;4;0;0;0;3;6;0;1;1;2;3;13;1;0;7;3700000
1;51,9;Не первый и не последний;Кирпичные;Косметический ремонт;6;Да;Нет;20;9;7;4;10;1;3;25;18;6;0;8;2;19;12;6;11;4;4200000
2;62;Не первый и не последний;Монолитные;Косметический ремонт;6;Да;Да;13;4;7;6;17;1;0;54;5;5;2;2;0;26;12;2;14;2;5700000
2;63;Первый;Кирпичные;Дизайнерский ремонт;7;Да;Нет;4;4;5;3;0;0;0;4;4;0;3;0;1;5;11;7;18;1;4600000
2;84,22;Не первый и не последний;Кирпичные;Дизайнерский ремонт;8;Да;Да;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;10500000
2;51;Не первый и не последний;Кирпичные;Дизайнерский ремонт;8;Нет;Нет;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;5250000
2;51,3;Последний;Кирпичные;Евроремонт;8;Да;Да;12;3;10;3;3;0;1;8;3;1;0;2;3;7;12;9;14;3;3999000
1;36;Последний;Кирпичные;Евроремонт;8;Да;Да;12;3;10;3;3;0;1;8;3;1;0;2;3;7;12;9;14;3;2500000
1;43;Не первый и не последний;Кирпичные;Евроремонт;8;Да;Да;12;3;10;3;3;0;1;8;3;1;0;2;3;7;12;9;14;3;3200000
2;65,3;Не первый и не последний;Кирпичные;Евроремонт;8;Да;Нет;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;5800000
1;50;Не первый и не последний;Кирпичные;Евроремонт;8;Да;Да;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;4900000
2;77,1;Не первый и не последний;Кирпичные;Евроремонт;8;Да;Да;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;9000000
3;77,1;Не первый и не последний;Кирпичные;Евроремонт;8;Да;Да;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;9000000
1;40;Не первый и не последний;Кирпичные;Косметический ремонт;8;Да;Да;12;3;10;3;3;0;1;8;3;1;0;2;3;7;12;9;14;3;2200000
2;74;Не первый и не последний;Кирпичные;Косметический ремонт;8;Да;Да;28;12;14;3;7;3;2;17;9;2;3;5;5;28;23;16;1;7;6000000
1;51,7;Не первый и не последний;Смешанные;Дизайнерский ремонт;9;Да;Да;22;9;9;6;24;2;0;52;5;6;4;4;0;30;14;2;25;5;5250000
2;92;Не первый и не последний;Смешанные;Евроремонт;9;Да;Да;22;9;9;6;24;2;0;52;5;6;4;4;0;30;14;2;25;5;7700000
2;105;Не первый и не последний;Смешанные;Евроремонт;9;Да;Да;22;9;9;6;24;2;0;52;5;6;4;4;0;30;14;2;25;5;8500000
2;62;Не первый и не последний;Смешанные;Евроремонт;9;Да;Да;22;9;9;6;24;2;0;52;5;6;4;4;0;30;14;2;25;5;5900000
2;51,4;Не первый и не последний;Смешанные;Косметический ремонт;9;Да;Да;22;9;9;6;24;2;0;52;5;6;4;4;0;30;14;2;25;5;4250000
4;253,6;Не первый и не последний;Смешанные;Без ремонта;10;Да;Да;68;48;19;0;49;4;3;66;13;5;5;4;5;38;29;19;34;14;20000000
3;88;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Да;19;11;10;1;18;0;3;24;16;6;0;6;3;26;17;7;32;5;8650000
5;198;Не первый и не последний;Смешанные;Дизайнерский ремонт;10;Нет;Нет;68;48;19;0;49;4;3;66;13;5;5;4;5;38;29;19;34;14;18000000
3;82;Не первый и не последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;17;11;11;3;14;1;2;28;15;5;0;8;2;26;14;3;21;6;10500000
3;100;Не первый и не последний;Кирпичные;Дизайнерский ремонт;12;Да;Да;18;9;8;6;19;1;1;58;5;5;2;6;0;28;13;4;5;3;8240000
1;43,6;Не первый и не последний;Кирпичные;Косметический ремонт;12;Да;Да;18;9;8;6;19;1;1;58;5;5;2;6;0;28;13;4;5;3;3600000
2;62;Не первый и не последний;Кирпичные;Косметический ремонт;12;Да;Нет;18;9;8;6;19;1;1;58;5;5;2;6;0;28;13;4;5;3;5550000
2;82;Не первый и не последний;Кирпичные;Евроремонт;15;Да;Да;34;27;9;4;37;4;2;66;9;6;4;9;2;34;16;4;9;4;6500000
3;114;Не первый и не последний;Кирпичные;Евроремонт;17;Да;Да;44;46;11;5;51;6;1;32;15;8;4;6;3;28;16;6;17;4;13200000
1;28,5;Не первый и не последний;Кирпичные;Евроремонт;34;Нет;Да;35;3;9;0;3;0;1;20;14;1;0;5;4;22;16;6;0;6;2100000
2;37,7;Последний;Кирпичные;Косметический ремонт;45;Нет;Нет;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1;0;0;1;1500000
3;54,8;Последний;Кирпичные;Косметический ремонт;51;Да;Нет;5;2;3;0;0;0;0;1;5;0;1;0;3;2;9;0;0;2;2550000
1;44,5;Первый;Кирпичные;Без ремонта;54;Да;Нет;47;59;13;4;65;4;1;23;12;4;3;6;3;31;13;9;24;4;4400000
2;44,4;Последний;Кирпичные;Без ремонта;58;Да;Нет;2;0;6;2;2;0;0;2;1;1;0;0;1;3;4;3;13;3;1699999
3;61;Последний;Кирпичные;Косметический ремонт;58;Нет;Нет;3;1;2;2;0;0;0;1;4;1;0;1;1;1;2;1;0;2;2650000
2;45;Первый;Блочные;Евроремонт;59;Нет;Нет;1;0;3;0;0;0;0;1;1;1;0;2;1;3;2;1;0;2;2250000
2;36,4;Последний;Кирпичные;Косметический ремонт;59;Нет;Нет;3;1;3;2;0;0;0;3;5;1;1;1;1;3;5;0;0;2;1840000
1;47;Последний;Кирпичные;Косметический ремонт;59;Нет;Нет;9;2;7;4;1;1;0;5;4;0;2;9;0;8;14;1;1;5;2000050
2;31;Первый;Кирпичные;Косметический ремонт;61;Нет;Нет;3;1;2;3;1;0;0;3;4;1;1;1;1;3;4;0;0;2;1400000
3;55;Последний;Кирпичные;Косметический ремонт;61;Да;Нет;12;2;7;0;13;0;0;7;5;1;0;1;2;10;15;2;28;4;2500000
2;48,1;Последний;Кирпичные;Косметический ремонт;61;Нет;Нет;0;0;1;5;1;0;0;1;2;0;0;1;3;1;10;5;0;2;1750000
1;29,7;Первый;Кирпичные;Косметический ремонт;61;Нет;Нет;2;0;5;6;1;1;0;4;5;0;1;2;2;4;13;5;0;3;1250000
2;57;Не первый и не последний;Кирпичные;Косметический ремонт;61;Да;Нет;1;1;4;1;0;0;0;1;6;1;0;2;1;5;10;0;0;3;2690000
2;55;Последний;Кирпичные;Косметический ремонт;61;Нет;Нет;2;1;9;1;1;0;0;2;9;2;0;7;2;6;18;2;0;4;2990000
2;53,9;Не первый и не последний;Кирпичные;Косметический ремонт;61;Нет;Нет;2;1;9;1;1;0;0;3;9;2;0;8;2;6;19;2;0;5;2890000
2;37;Не первый и не последний;Кирпичные;Косметический ремонт;61;Нет;Нет;17;17;6;3;25;3;0;18;12;2;0;2;2;13;6;2;5;3;2600000
2;57;Не первый и не последний;Кирпичные;Без ремонта;62;Да;Нет;2;1;9;1;1;0;0;2;9;2;0;8;2;6;19;2;0;5;2700000
1;30;Не первый и не последний;Кирпичные;Косметический ремонт;62;Нет;Нет;2;1;9;1;1;0;0;2;9;2;0;7;2;6;17;2;0;4;2050000
1;37,3;Последний;Кирпичные;Косметический ремонт;62;Да;Нет;4;2;10;1;2;0;0;4;12;3;0;8;2;8;21;3;0;6;2060000
3;91;Не первый и не последний;Кирпичные;Без ремонта;63;Нет;Нет;14;4;3;4;4;1;1;16;6;1;1;7;2;14;14;4;0;10;4990000
3;63;Первый;Кирпичные;Дизайнерский ремонт;63;Нет;Нет;4;2;9;2;0;0;0;3;5;0;0;2;3;9;16;3;0;3;2200000
2;40;Первый;Кирпичные;Косметический ремонт;63;Нет;Нет;34;6;14;3;9;2;1;36;14;2;2;7;2;14;15;9;2;7;2850000
3;71;Последний;Кирпичные;Косметический ремонт;64;Нет;Нет;2;1;6;2;0;0;0;2;8;2;0;5;1;9;13;1;0;4;3200000
2;41;Последний;Кирпичные;Косметический ремонт;64;Да;Нет;2;1;6;2;0;0;0;2;8;2;0;5;1;9;13;1;0;4;2200000
2;42,2;Последний;Кирпичные;Без ремонта;66;Нет;Нет;1;1;7;0;0;0;0;1;7;3;0;3;1;5;12;0;1;3;1750000
2;54,6;Последний;Кирпичные;Евроремонт;66;Да;Нет;3;1;2;0;0;0;0;1;4;1;0;1;1;1;2;1;0;2;2500000
3;59,2;Последний;Кирпичные;Евроремонт;66;Нет;Нет;1;0;7;0;0;0;0;2;4;1;0;0;1;1;5;0;0;4;2400000
2;42;Последний;Кирпичные;Косметический ремонт;66;Нет;Нет;1;1;7;0;0;0;0;1;7;3;0;3;1;5;12;0;1;3;1740000
2;43;Первый;Деревянные;Без ремонта;67;Нет;Нет;4;0;6;3;3;0;0;2;1;2;0;0;1;3;5;2;15;3;1800000
4;92,5;Первый;Кирпичные;Без ремонта;67;Нет;Нет;30;5;8;0;6;1;1;31;12;1;1;6;3;20;19;9;0;5;3650000
2;42;Последний;Кирпичные;Дизайнерский ремонт;67;Нет;Нет;2;1;9;1;1;0;0;3;11;2;0;5;2;9;18;3;0;5;2550000
2;66,4;Не первый и не последний;Кирпичные;Косметический ремонт;67;Да;Нет;2;1;9;1;1;0;0;3;11;2;0;5;2;9;18;3;0;5;1590000
2;42,3;Последний;Кирпичные;Косметический ремонт;67;Да;Нет;3;1;2;4;1;0;0;2;5;1;0;1;1;1;3;0;0;2;1870000
3;86,9;Не первый и не последний;Кирпичные;Косметический ремонт;67;Да;Нет;72;51;13;0;55;4;4;63;13;6;5;7;4;35;24;16;48;12;5250000
3;82;Последний;Кирпичные;Косметический ремонт;68;Да;Нет;2;0;4;2;0;1;0;1;2;1;1;2;1;2;1;0;2;4;3650000
1;38,9;Первый;Кирпичные;Без ремонта;69;Нет;Нет;6;2;6;4;1;0;0;12;7;1;1;10;0;8;8;4;6;5;2250000
3;67,5;Последний;Кирпичные;Евроремонт;69;Да;Нет;14;6;4;0;11;0;2;19;12;3;0;2;3;14;20;7;24;4;3650000
4;87;Не первый и не последний;Кирпичные;Косметический ремонт;69;Да;Нет;3;1;2;3;1;0;0;2;5;1;1;0;1;2;4;0;0;2;2799000
3;67,3;Первый;Кирпичные;Косметический ремонт;75;Нет;Нет;8;0;5;0;0;0;0;1;3;2;2;3;2;5;9;1;0;3;2550000
3;73,1;Последний;Блочные;Евроремонт;79;Нет;Нет;30;22;8;4;28;2;1;12;3;0;0;4;3;16;15;9;8;8;3400000
2;66;Первый;Кирпичные;Косметический ремонт;79;Нет;Нет;4;1;10;1;1;0;0;4;9;3;0;8;2;6;21;3;0;6;3300000
4;90,8;Не первый и не последний;Кирпичные;Евроремонт;82;Нет;Нет;51;55;14;3;62;5;1;22;13;5;4;8;3;36;13;5;23;5;6300000
2;57;Не первый и не последний;Кирпичные;Евроремонт;83;Да;Нет;3;1;10;2;1;0;0;3;9;3;0;8;2;6;21;2;0;6;3450000
3;82;Не первый и не последний;Кирпичные;Евроремонт;84;Нет;Нет;43;33;12;4;35;2;1;20;7;2;0;8;3;25;19;10;10;8;5900000
2;46,4;Не первый и не последний;Кирпичные;Евроремонт;84;Нет;Нет;15;17;5;4;23;3;0;15;13;2;0;2;2;13;6;2;7;2;3700000
2;46,6;Последний;Кирпичные;Евроремонт;84;Нет;Нет;15;17;5;4;23;3;0;15;13;2;0;2;2;13;6;2;7;2;3600000
3;78,1;Не первый и не последний;Кирпичные;Евроремонт;84;Да;Нет;15;17;5;4;23;3;0;15;13;2;0;2;2;13;6;2;7;2;5200000
3;54;Не первый и не последний;Кирпичные;Евроремонт;86;Нет;Нет;3;0;4;0;0;0;0;2;4;3;1;3;2;4;3;1;0;2;2500000
2;43,6;Последний;Кирпичные;Косметический ремонт;86;Да;Нет;55;31;17;2;34;3;2;64;12;6;5;3;3;40;24;17;40;14;3500000
2;34,6;Первый;Кирпичные;Евроремонт;87;Нет;Нет;0;1;7;3;1;0;0;5;7;2;0;4;1;2;11;4;0;2;2300000
2;36;Не первый и не последний;Кирпичные;Косметический ремонт;87;Да;Нет;0;1;7;3;1;0;0;5;7;2;0;4;1;2;11;4;0;2;2870000
1;39,99;Не первый и не последний;Монолитные;Без ремонта;1;Да;Да;10;6;8;5;6;1;1;14;10;2;2;8;4;18;17;9;3;9;3250000
1;40;Не первый и не последний;Монолитные;Без ремонта;1;Да;Да;10;6;8;5;6;1;1;14;10;2;2;8;4;18;17;9;3;9;3200000
3;102;Не первый и не последний;Смешанные;Без ремонта;1;Да;Да;19;3;4;0;1;0;0;9;9;1;0;3;3;13;17;3;6;8;5450000
1;39;Не первый и не последний;Смешанные;Дизайнерский ремонт;1;Да;Да;19;3;4;0;1;0;0;9;9;1;0;3;3;13;17;3;6;8;3220000
1;37;Не первый и не последний;Смешанные;Косметический ремонт;1;Да;Да;19;3;4;0;1;0;0;9;9;1;0;3;3;13;17;3;6;8;3200000
3;102;Не первый и не последний;Кирпичные;Без ремонта;2;Да;Да;2;0;6;3;2;0;0;28;6;1;1;0;1;1;5;3;0;4;5950000
1;40;Не первый и не последний;Кирпичные;Без ремонта;2;Да;Нет;17;12;7;1;14;1;1;15;8;2;5;4;4;15;12;4;50;4;3600000
2;56,2;Не первый и не последний;Кирпичные;Без ремонта;2;Да;Да;1;0;2;1;2;0;0;1;2;1;0;1;1;0;1;1;0;2;3900000
3;124,95;Не первый и не последний;Монолитные;Без ремонта;2;Да;Да;24;4;7;3;8;0;1;9;4;0;0;5;3;15;18;6;0;8;7200000
3;124,95;Не первый и не последний;Монолитные;Без ремонта;2;Да;Да;24;4;7;3;8;0;1;9;4;0;0;5;3;15;18;6;0;8;7400000
3;124,95;Не первый и не последний;Монолитные;Без ремонта;2;Да;Да;24;4;7;3;8;0;1;9;4;0;0;5;3;15;18;6;0;8;7400000
4;175;Не первый и не последний;Смешанные;Без ремонта;2;Да;Да;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;14000000
4;173,8;Не первый и не последний;Смешанные;Без ремонта;2;Да;Нет;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;14000000
4;166;Не первый и не последний;Смешанные;Без ремонта;2;Да;Нет;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;14000000
3;113,3;Не первый и не последний;Смешанные;Без ремонта;2;Да;Да;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;7990000
4;199;Не первый и не последний;Смешанные;Без ремонта;2;Да;Да;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;16000000
3;70;Не первый и не последний;Кирпичные;Дизайнерский ремонт;2;Да;Нет;2;0;6;3;2;0;0;28;6;1;1;0;1;1;5;3;0;4;5999000
3;75;Не первый и не последний;Кирпичные;Дизайнерский ремонт;2;Да;Да;31;12;13;2;4;3;1;19;9;2;3;5;5;29;21;16;3;8;12500000
1;42;Не первый и не последний;Монолитные;Дизайнерский ремонт;2;Да;Нет;8;2;12;1;2;0;0;5;9;4;2;5;1;6;16;2;0;7;3300000
3;97;Не первый и не последний;Кирпичные;Евроремонт;2;Да;Да;2;0;6;3;2;0;0;28;6;1;1;0;1;1;5;3;0;4;6000000
2;54;Не первый и не последний;Смешанные;Евроремонт;2;Да;Нет;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;6090000
2;72,7;Не первый и не последний;Смешанные;Евроремонт;2;Да;Да;17;6;8;4;2;1;1;6;6;0;1;5;3;12;11;5;3;6;7999000
